AccessionID,JournalID,JIF
PMC10545350,"0025-7974,1536-5964,",1.4
PMC8922093,"2198-3844,",14.1
PMC10472909,"2398-8835,",2.1
PMC9118556,"0013-936X,1520-5851,",11.3
PMC10541893,"2041-1723,",15.7
PMC10594824,"1752-1947,",0.8
PMC9745455,"2190-5991,2190-6009,",9.1
PMC10449633,"1552-4450,1552-4469,",13.7
PMC9454172,"1741-7015,",8.3
PMC10542607,"2452-199X,",20.3
PMC10047011,"2075-4418,",3.3
PMC9573472,"2077-0383,",2.9
PMC10531861,"2077-0383,",2.9
PMC10219759,"0013-726X,1438-8812,",12.8
PMC10563339,"1752-1947,",0.8
PMC10196433,"2050-0904,",0.6
PMC9009134,"2198-3844,",14.1
PMC10101284,"0025-7974,1536-5964,",1.4
PMC10613739,"2146-3123,2146-3131,",3.8
PMC9287736,"2213-2317,",11.9
PMC8739727,"1477-3155,",12.6
PMC8769122,"0366-6999,2542-5641,",7.3
PMC10730619,"2041-1723,",15.7
PMC10795166,"0013-936X,1520-5851,",11.3
PMC10254794,"2044-6055,",2.3
PMC9331159,"1936-0851,1936-086X,",16.1
PMC10194489,"0025-7974,1536-5964,",1.4
PMC10634345,"0013-936X,1520-5851,",11.3
PMC9388962,"1750-1326,",17.5
PMC9187955,"2574-3805,",9.7
PMC9600947,"2075-4418,",3.3
PMC10475553,"2296-858X,",3.0
PMC9122609,"0305-1048,1362-4962,",13.1
PMC9426851,"2572-9241,",14.6
PMC9181282,"2077-0383,",2.9
PMC8811954,"0001-4842,1520-4898,",17.7
PMC10242687,"2155-5435,",13.1
PMC10465284,"0918-2918,1349-7235,",1.1
PMC10582083,"2041-1723,",15.7
PMC9021970,"2053-8855,",0.4
PMC9863743,"2077-0383,",2.9
PMC9206183,"2574-3805,",9.7
PMC8966574,"2044-6055,",2.3
PMC10229625,"2041-1723,",15.7
PMC9867851,"1752-1947,",0.8
PMC10716716,"2574-3805,",9.7
PMC8907865,"1361-8415,1361-8423,",11.8
PMC10912010,"1522-8517,1523-5866,",13.4
PMC10231742,"0971-5916,0975-9174,",2.5
PMC9509120,"0025-7974,1536-5964,",1.4
PMC9988693,"1936-878X,1876-7591,",15.2
PMC9753069,"2046-4053,",3.9
PMC8997805,"2450-131X,2224-4018,",7.4
PMC9326729,"2039-7275,2039-7283,",2.2
PMC10342728,"2077-0383,",2.9
PMC10637518,"0025-7974,1536-5964,",1.4
PMC10062316,"2050-0904,",0.6
PMC10429587,"2572-9241,",14.6
PMC10429341,"2572-9241,",14.6
PMC10042582,"2365-9440,",16.7
PMC9319488,"2075-4418,",3.3
PMC10585431,"2001-3078,",14.5
PMC10379798,"2008-6164,2008-6172,",1.0
PMC10739716,"2041-1723,",15.7
PMC9764075,"2211-3835,2211-3843,",14.6
PMC9516176,"1040-4651,1532-298X,",11.6
PMC8892709,"1476-4598,",33.9
PMC9279636,"2211-3835,2211-3843,",14.6
PMC9511497,"2398-8835,",2.1
PMC8792883,"2574-3805,",9.7
PMC9492771,"2041-1723,",15.7
PMC9121391,"0002-7863,1520-5126,",15.7
PMC9783548,"2077-0383,",2.9
PMC9487523,"2296-858X,",3.0
PMC10695826,"1755-4330,1755-4349,",20.7
PMC10221930,"1010-660X,1648-9144,",2.4
PMC9433602,"2049-0801,",1.6
PMC10417210,"0009-7322,1524-4539,",38.7
PMC9181251,"2077-0383,",2.9
PMC9256637,"1226-3613,2092-6413,",12.9
PMC10344550,"0366-6999,2542-5641,",7.3
PMC9847456,"2041-1723,",15.7
PMC10834257,"0006-8950,1460-2156,",11.7
PMC8948276,"2041-1723,",15.7
PMC9413176,"2044-6055,",2.3
PMC10663563,"2041-1723,",15.7
PMC9280593,"0379-5284,1658-3175,0379-5284,",1.5
PMC9254369,"1449-1907,",3.2
PMC9922901,"2296-858X,",3.0
PMC9654856,"2077-0383,",2.9
PMC10278911,"0971-5916,0975-9174,",2.5
PMC9082240,"2078-6190,2078-6204,",1.4
PMC8929219,"1524-5012,1524-5012,",1.2
PMC10455820,"2077-0383,",2.9
PMC9764036,"2050-0904,",0.6
PMC9048964,"1040-4651,1532-298X,",11.6
PMC9525618,"2052-8817,",1.3
PMC10672727,"2077-0383,",2.9
PMC9821301,"2077-0383,",2.9
PMC9680172,"2044-6055,",2.3
PMC10160432,"2050-0904,",0.6
PMC9389901,"0379-5284,1658-3175,0379-5284,",1.5
PMC10287934,"0305-1048,1362-4962,",13.1
PMC9123908,"1178-7074,",2.0
PMC9143838,"2077-0383,",2.9
PMC9995097,"2572-9241,",14.6
PMC10874278,"0008-6363,1755-3245,",13.3
PMC9486453,"2574-3805,",9.7
PMC10067847,"2041-1723,",15.7
PMC9698271,"2077-0383,",2.9
PMC9523500,"2574-3805,",9.7
PMC10898931,"0026-4075,1930-613X,",1.1
PMC10417015,"1392-0138,2029-4174,",0.5
PMC9784261,"2077-0383,",2.9
PMC9689649,"2075-4418,",3.3
PMC9211016,"2399-3529,",11.1
PMC9357015,"2041-1723,",15.7
PMC10033404,"1078-8956,1546-170X,",50.0
PMC10545087,"0025-7974,1536-5964,",1.4
PMC10061352,"1941-5923,",0.7
PMC10488870,"2077-0383,",2.9
PMC9896559,"0002-7863,1520-5126,",15.7
PMC10821119,"1010-660X,1648-9144,",2.4
PMC9801364,"1011-7571,1423-0151,",2.2
PMC9267773,"2077-0383,",2.9
PMC9206900,"2049-0801,",1.6
PMC9656526,"2077-0383,",2.9
PMC10660892,"2044-6055,",2.3
PMC10021287,"2296-858X,",3.0
PMC9431682,"2572-9241,",14.6
PMC10119979,"0002-7863,1520-5126,",15.7
PMC8772693,"0025-7974,1536-5964,",1.4
PMC10165782,"2162-3619,",13.5
PMC9247967,"2731-4553,",2.6
PMC9412958,"1010-660X,1648-9144,",2.4
PMC10749497,"2296-858X,",3.0
PMC10953026,"0025-729X,1326-5377,",8.5
PMC9276668,"2041-1723,",15.7
PMC9085870,"2041-1723,",15.7
PMC9511543,"2044-6055,",2.3
PMC9592447,"0025-7974,1536-5964,",1.4
PMC10107958,"2324-7096,",0.8
PMC10414073,"2399-6641,",1.6
PMC10647310,"2075-4418,",3.3
PMC10336068,"2398-6352,",15.1
PMC10235891,"2190-5991,2190-6009,",9.1
PMC10664016,"2369-3762,",12.6
PMC9854911,"1735-1995,1735-7136,",1.5
PMC10112567,"2572-9241,",14.6
PMC9096529,"2044-6055,",2.3
PMC10464328,"1750-1326,",17.5
PMC8772677,"0025-7974,1536-5964,",1.4
PMC9684678,"2050-0904,",0.6
PMC8871250,"2075-4418,",3.3
PMC10001135,"2075-4418,",3.3
PMC10179026,"2077-0383,",2.9
PMC10172298,"2095-5545,2047-7538,",23.4
PMC10419587,"0025-7974,1536-5964,",1.4
PMC9693105,"2077-0383,",2.9
PMC10256359,"0025-7974,1536-5964,",1.4
PMC9841546,"0022-3859,0972-2823,",1.2
PMC8911377,"2077-0383,",2.9
PMC9346391,"1449-1907,",3.2
PMC9284164,"2198-3844,",14.1
PMC10486727,"2075-4418,",3.3
PMC10740291,"1741-7015,",8.3
PMC9671189,"1596-3519,0975-5764,",0.7
PMC9429036,"2572-9241,",14.6
PMC10462408,"0820-3946,1488-2329,",12.2
PMC9734744,"2041-1723,",15.7
PMC9343449,"2095-5545,2047-7538,",23.4
PMC10583505,"2050-313X,",0.6
PMC9746780,"0366-6999,2542-5641,",7.3
PMC9430758,"2572-9241,",14.6
PMC9936023,"0025-7974,1536-5964,",1.4
PMC9668028,"2044-6055,",2.3
PMC9950882,"2044-6055,",2.3
PMC10597624,"2053-8855,",0.4
PMC10031347,"2211-3835,2211-3843,",14.6
PMC9631824,"2296-858X,",3.0
PMC9203280,"1465-7392,1476-4679,",19.5
PMC9997198,"0025-7974,1536-5964,",1.4
PMC10030787,"2044-6055,",2.3
PMC10042270,"1941-5923,",0.7
PMC10132957,"2041-1723,",15.7
PMC10284860,"2041-1723,",15.7
PMC9762943,"0006-8950,1460-2156,",11.7
PMC9833381,"2148-4902,2536-4553,",0.9
PMC10124203,"2044-6055,",2.3
PMC9477742,"0028-0836,1476-4687,",48.5
PMC10507953,"1941-5923,",0.7
PMC8923437,"1549-1277,1549-1676,",9.9
PMC10565093,"2050-0904,",0.6
PMC8921340,"2049-0801,",1.6
PMC9434305,"1526-2375,1526-4637,",3.0
PMC10648641,"2077-0383,",2.9
PMC10282088,"2041-1723,",15.7
PMC10289556,"2049-0801,",1.6
PMC9284014,"0353-9504,1332-8166,",2.3
PMC10038806,"2397-3374,",15.9
PMC10375130,"2198-3844,",14.1
PMC9410665,"0025-7974,1536-5964,",1.4
PMC9224878,"2077-0383,",2.9
PMC10256333,"0025-7974,1536-5964,",1.4
PMC9629487,"0168-6445,1574-6976,",12.3
PMC9546056,"0954-6820,1365-2796,",9.2
PMC10291772,"1752-1947,",0.8
PMC10277073,"2044-6055,",2.3
PMC9457286,"2077-0383,",2.9
PMC10053513,"2077-0383,",2.9
PMC9894622,"2296-858X,",3.0
PMC9906009,"1658-3612,",1.9
PMC10662853,"0025-7974,1536-5964,",1.4
PMC10112492,"2572-9241,",14.6
PMC9142583,"2041-1723,",15.7
PMC10372710,"2574-3805,",9.7
PMC9429099,"2572-9241,",14.6
PMC10076223,"0028-0836,1476-4687,",48.5
PMC9018852,"2041-1723,",15.7
PMC9966021,"2077-0383,",2.9
PMC9875971,"0025-7974,1536-5964,",1.4
PMC10429222,"2572-9241,",14.6
PMC8871329,"2075-4418,",3.3
PMC9047878,"2044-6055,",2.3
PMC10296881,"2075-4418,",3.3
PMC10111893,"2399-6641,",1.6
PMC9340358,"2050-3121,",2.1
PMC8967171,"2296-858X,",3.0
PMC9684738,"2391-5463,",1.6
PMC9706581,"1838-7640,",13.3
PMC9516066,"2044-6055,",2.3
PMC9427862,"2041-1723,",15.7
PMC8689434,"2168-6106,2168-6114,",23.3
PMC10279762,"2041-1723,",15.7
PMC10070444,"2041-1723,",15.7
PMC9597219,"2287-2728,2287-285X,",16.9
PMC9622654,"0025-7974,1536-5964,",1.4
PMC9555073,"1741-7015,",8.3
PMC10702880,"2772-9850,",17.6
PMC10486538,"2075-4418,",3.3
PMC9020440,"2050-0904,",0.6
PMC10190958,"2766-8509,2766-2098,",22.5
PMC9846037,"2296-858X,",3.0
PMC10943549,"2590-3462,",11.6
PMC10916590,"2198-3844,",14.1
PMC8837778,"2041-1723,",15.7
PMC10290678,"2041-1723,",15.7
PMC9351887,"0025-7974,1536-5964,",1.4
PMC9044924,"1074-7613,1097-4180,",26.3
PMC9221809,"2075-4418,",3.3
PMC8927618,"2296-858X,",3.0
PMC10077184,"1941-5923,",0.7
PMC9806008,"1757-790X,",0.5
PMC8895116,"2198-3844,",14.1
PMC10953569,"2198-3844,",14.1
PMC10193153,"1807-5932,1980-5322,",2.4
PMC10288332,"2574-3805,",9.7
PMC9052742,"0002-7863,1520-5126,",15.7
PMC9777086,"2075-4418,",3.3
PMC10017402,"2050-0904,",0.6
PMC9139635,"2075-4418,",3.3
PMC10748880,"2044-6055,",2.3
PMC10700691,"2198-3844,",14.1
PMC9196163,"2399-6641,",1.6
PMC9825456,"0305-1048,1362-4962,",13.1
PMC10729243,"2044-6055,",2.3
PMC10475768,"2398-8835,",2.1
PMC9520365,"2574-3805,",9.7
PMC10420157,"2077-0383,",2.9
PMC9456679,"2077-0383,",2.9
PMC9429395,"2572-9241,",14.6
PMC9103915,"2077-0383,",2.9
PMC8837160,"2077-0383,",2.9
PMC9615239,"1477-3155,",12.6
PMC10878491,"0971-5916,0975-9174,",2.5
PMC10179100,"2077-0383,",2.9
PMC9253894,"2666-7762,",13.0
PMC10419572,"0025-7974,1536-5964,",1.4
PMC10626088,"1682-024X,1681-715X,",1.7
PMC9267587,"2077-0383,",2.9
PMC9664095,"0017-5749,1468-3288,",26.2
PMC9082432,"1226-3303,2005-6648,",2.4
PMC8879053,"1010-660X,1648-9144,",2.4
PMC9019094,"2041-1723,",15.7
PMC10748524,"2324-7096,",0.8
PMC10216857,"1179-142X,",0.6
PMC10407420,"2433-328X,2433-3298,",1.8
PMC10032252,"1741-7015,",8.3
PMC10229863,"2296-858X,",3.0
PMC10552545,"0013-936X,1520-5851,",11.3
PMC9661836,"2198-3844,",14.1
PMC9476400,"2398-6352,",15.1
PMC9670396,"1748-5908,",13.4
PMC8983508,"2159-8274,2159-8290,",33.3
PMC10154210,"1552-4450,1552-4469,",13.7
PMC9678657,"1011-8934,1598-6357,",2.3
PMC9406468,"2075-4418,",3.3
PMC8811605,"2044-6055,",2.3
PMC9678807,"2049-0801,",1.6
PMC8904232,"2589-5370,",10.0
PMC10682357,"0884-8734,1525-1497,",4.2
PMC8889379,"1741-7015,",8.3
PMC9399864,"2574-3805,",9.7
PMC9981587,"2095-5545,2047-7538,",23.4
PMC10208981,"0028-0836,1476-4687,",48.5
PMC9825583,"0305-1048,1362-4962,",13.1
PMC9762578,"1549-1277,1549-1676,",9.9
PMC9856602,"2574-3805,",9.7
PMC10008324,"2044-6055,",2.3
PMC10140025,"2095-9907,2059-3635,",52.7
PMC9821397,"2077-0383,",2.9
PMC9369503,"2077-0383,",2.9
PMC9950922,"2044-6055,",2.3
PMC8925080,"2731-4553,",2.6
PMC9925322,"1838-7640,",13.3
PMC10519454,"0025-7974,1536-5964,",1.4
PMC9224788,"2077-0383,",2.9
PMC9160591,"2044-6055,",2.3
PMC9889737,"2041-1723,",15.7
PMC9918027,"2077-0383,",2.9
PMC10917012,"1552-5260,1552-5279,",11.1
PMC10282136,"2296-858X,",3.0
PMC9685963,"2046-4053,",3.9
PMC9666115,"2572-9241,",14.6
PMC9832394,"1941-5923,",0.7
PMC9132964,"2041-1723,",15.7
PMC10615560,"0025-7974,1536-5964,",1.4
PMC10396351,"1040-4651,1532-298X,",11.6
PMC9457355,"2077-0383,",2.9
PMC10202956,"2041-1723,",15.7
PMC9494741,"0013-936X,1520-5851,",11.3
PMC8958419,"2452-199X,",20.3
PMC10811495,"2198-3844,",14.1
PMC10125820,"0918-2918,1349-7235,",1.1
PMC8932606,"1549-1277,1549-1676,",9.9
PMC9509052,"0025-7974,1536-5964,",1.4
PMC9130417,"0884-8734,1525-1497,",4.2
PMC10074043,"2198-3844,",14.1
PMC10449783,"2095-9907,2059-3635,",52.7
PMC9716873,"2044-6055,",2.3
PMC9918164,"2077-0383,",2.9
PMC10040054,"2044-6055,",2.3
PMC10591337,"0002-7863,1520-5126,",15.7
PMC9968649,"2095-7467,2054-9369,",22.9
PMC9177241,"0732-183X,1527-7755,",43.4
PMC10429472,"2572-9241,",14.6
PMC10232999,"0513-5796,1976-2437,",2.8
PMC10010801,"2049-0801,",1.6
PMC9148490,"1477-3155,",12.6
PMC10076267,"2041-1723,",15.7
PMC9702348,"2050-0904,",0.6
PMC10511318,"0028-0836,1476-4687,",48.5
PMC9742134,"2095-9907,2059-3635,",52.7
PMC9857047,"2574-3805,",9.7
PMC9256669,"2041-1723,",15.7
PMC10093024,"2075-4418,",3.3
PMC9326653,"2039-7275,2039-7283,",2.2
PMC9872436,"1476-4598,",33.9
PMC10157489,"2296-858X,",3.0
PMC9070358,"0013-936X,1520-5851,",11.3
PMC9810756,"2296-858X,",3.0
PMC8826644,"1934-5909,1875-9777,",20.4
PMC9646297,"2433-328X,2433-3298,",1.8
PMC10639053,"0305-1048,1362-4962,",13.1
PMC9276832,"2095-5545,2047-7538,",23.4
PMC9784481,"2077-0383,",2.9
PMC10106148,"0366-6999,2542-5641,",7.3
PMC10539989,"2574-3805,",9.7
PMC8950256,"2077-0383,",2.9
PMC10491995,"1525-0016,1525-0024,",12.0
PMC8951259,"2077-0383,",2.9
PMC10728072,"2041-1723,",15.7
PMC8803835,"2041-1723,",15.7
PMC8952857,"2077-0383,",2.9
PMC10417786,"2075-4418,",3.3
PMC10916982,"1552-5260,1552-5279,",11.1
PMC10203037,"2050-0904,",0.6
PMC9395686,"2296-858X,",3.0
PMC9826403,"0025-729X,1326-5377,",8.5
PMC10521011,"2643-6728,",14.7
PMC10523172,"2574-3805,",9.7
PMC9750582,"0025-7974,1536-5964,",1.4
PMC10082305,"0025-7974,1536-5964,",1.4
PMC10344782,"1465-7392,1476-4679,",19.5
PMC10112650,"2572-9241,",14.6
PMC9431221,"2572-9241,",14.6
PMC9821132,"2077-0383,",2.9
PMC10989959,"2770-5986,2770-596X,",33.2
PMC10492830,"2041-1723,",15.7
PMC9422820,"2044-6055,",2.3
PMC9867224,"1010-660X,1648-9144,",2.4
PMC10743784,"2077-0383,",2.9
PMC9713603,"2574-3805,",9.7
PMC9150162,"2044-6055,",2.3
PMC9328037,"2450-131X,2224-4018,",7.4
PMC10350553,"2398-8835,",2.1
PMC10701535,"2296-858X,",3.0
PMC9900386,"0168-3659,1873-4995,",11.5
PMC9783894,"2077-0383,",2.9
PMC9458749,"2041-1723,",15.7
PMC9787955,"0014-2972,1365-2362,",3.6
PMC9040206,"1741-7015,",8.3
PMC10473380,"2049-0801,",1.6
PMC10347454,"2044-6055,",2.3
PMC9181008,"2077-0383,",2.9
PMC9452302,"0028-0836,1476-4687,",48.5
PMC9528603,"2044-6055,",2.3
PMC9697705,"2077-0383,",2.9
PMC9439767,"0025-7974,1536-5964,",1.4
PMC10430029,"2572-9241,",14.6
PMC10573639,"2077-0383,",2.9
PMC9264041,"2574-3805,",9.7
PMC9577074,"2050-313X,",0.6
PMC8910858,"2077-0383,",2.9
PMC9109100,"2044-6055,",2.3
PMC10030319,"2590-3462,",11.6
PMC10382074,"1679-4508,2317-6385,",0.9
PMC10103173,"0002-7863,1520-5126,",15.7
PMC10067505,"2190-5991,2190-6009,",9.1
PMC10430606,"2572-9241,",14.6
PMC9670936,"2044-6055,",2.3
PMC10290143,"2041-1723,",15.7
PMC9861177,"2077-0383,",2.9
PMC8753406,"2044-6055,",2.3
PMC10058764,"2077-0383,",2.9
PMC10325566,"2296-858X,",3.0
PMC10076144,"0918-2918,1349-7235,",1.1
PMC9917808,"2077-0383,",2.9
PMC9782206,"2077-0383,",2.9
PMC10478223,"1741-7015,",8.3
PMC9492681,"2041-1723,",15.7
PMC9171243,"1525-0016,1525-0024,",12.0
PMC9776658,"2075-4418,",3.3
PMC9328969,"1368-5031,1742-1241,",2.4
PMC10001021,"2075-4418,",3.3
PMC9740838,"2077-0383,",2.9
PMC9411544,"2041-1723,",15.7
PMC10438419,"0971-5916,0975-9174,",2.5
PMC9982468,"2078-6190,2078-6204,",1.4
PMC9656945,"2077-0383,",2.9
PMC9656452,"2077-0383,",2.9
PMC8885403,"2520-1131,",40.9
PMC10205718,"2041-1723,",15.7
PMC10163677,"2213-2317,",11.9
PMC10256809,"2041-1723,",15.7
PMC10143164,"2077-0383,",2.9
PMC10039996,"2044-6055,",2.3
PMC10076324,"2041-1723,",15.7
PMC8753495,"2574-3805,",9.7
PMC9233669,"2041-1723,",15.7
PMC8762702,"2380-8195,",18.9
PMC10047552,"2075-4418,",3.3
PMC9804703,"0025-729X,1326-5377,",8.5
PMC9970817,"0918-2918,1349-7235,",1.1
PMC10186816,"2049-2618,",12.7
PMC9264627,"2049-2618,",12.7
PMC9530553,"2190-5991,2190-6009,",9.1
PMC9382035,"2398-8835,",2.1
PMC10130684,"2523-1995,",0.7
PMC9736717,"2731-4553,",2.6
PMC10573963,"2077-0383,",2.9
PMC9316835,"2075-4418,",3.3
PMC10235454,"2296-858X,",3.0
PMC10432724,"2452-199X,",20.3
PMC10530021,"2075-4418,",3.3
PMC10275355,"2095-5138,2053-714X,",17.1
PMC10288238,"2198-3844,",14.1
PMC9007415,"0001-4842,1520-4898,",17.7
PMC10659915,"2050-0904,",0.6
PMC9831184,"2572-9241,",14.6
PMC9641589,"2168-6203,2168-6211,",18.0
PMC9144815,"2077-0383,",2.9
PMC10505150,"2041-1723,",15.7
PMC9928444,"0820-3946,1488-2329,",12.2
PMC10507236,"1658-3612,",1.9
PMC8900447,"2046-4053,",3.9
PMC9468442,"2296-858X,",3.0
PMC9207054,"2049-0801,",1.6
PMC10571082,"0002-7863,1520-5126,",15.7
PMC10377759,"2075-4418,",3.3
PMC10018358,"0305-1048,1362-4962,",13.1
PMC9086957,"2296-858X,",3.0
PMC9338265,"2041-1723,",15.7
PMC9389843,"2731-4553,",2.6
PMC8857049,"0092-8674,1097-4172,",42.5
PMC8889010,"2296-858X,",3.0
PMC10085678,"0305-1048,1362-4962,",13.1
PMC9928486,"2214-109X,",18.0
PMC9535509,"2574-3805,",9.7
PMC9051087,"2041-1723,",15.7
PMC10714029,"2001-3078,",14.5
PMC10607208,"2077-0383,",2.9
PMC8760436,"2589-5370,",10.0
PMC9174272,"2041-1723,",15.7
PMC9577895,"2044-6055,",2.3
PMC9346116,"2041-1723,",15.7
PMC8798583,"2076-9172,",1.3
PMC9664131,"0017-5749,1468-3288,",26.2
PMC9242854,"0028-0836,1476-4687,",48.5
PMC9333490,"0025-7974,1536-5964,",1.4
PMC9382561,"2213-2317,",11.9
PMC8748994,"2041-1723,",15.7
PMC10333366,"2041-1723,",15.7
PMC9842438,"0013-726X,1438-8812,",12.8
PMC10533407,"0028-0836,1476-4687,",48.5
PMC10105367,"2311-6706,2150-5551,",36.3
PMC10695622,"0025-7974,1536-5964,",1.4
PMC8860911,"2589-5370,",10.0
PMC8776738,"2041-1723,",15.7
PMC10188894,"2050-0904,",0.6
PMC10834329,"2190-5991,2190-6009,",9.1
PMC9790772,"0918-2918,1349-7235,",1.1
PMC9883819,"2041-1723,",15.7
PMC10729120,"2044-6055,",2.3
PMC8878830,"2077-0383,",2.9
PMC10646112,"2041-1723,",15.7
PMC9781147,"1010-660X,1648-9144,",2.4
PMC9185484,"2044-6055,",2.3
PMC9821698,"2077-0383,",2.9
PMC9357032,"2041-1723,",15.7
PMC10740314,"1941-5923,",0.7
PMC10331251,"2148-4902,2536-4553,",0.9
PMC9206930,"2049-0801,",1.6
PMC10039055,"2095-9907,2059-3635,",52.7
PMC10695546,"0025-7974,1536-5964,",1.4
PMC10362158,"0212-6567,1578-1275,",1.6
PMC10540217,"0002-7863,1520-5126,",15.7
PMC9892515,"2041-1723,",15.7
PMC9486278,"2044-6055,",2.3
PMC9914841,"2075-4418,",3.3
PMC9635950,"2049-0801,",1.6
PMC10724384,"2198-3844,",14.1
PMC10354218,"1087-0156,1546-1696,",41.7
PMC8837108,"2077-0383,",2.9
PMC9362387,"0884-8734,1525-1497,",4.2
PMC9184613,"2041-1723,",15.7
PMC10636993,"1477-3155,",12.6
PMC10707109,"2077-0383,",2.9
PMC9843007,"1682-024X,1681-715X,",1.7
PMC10506511,"0820-3946,1488-2329,",12.2
PMC10131704,"2369-3762,",12.6
PMC10628184,"2433-328X,2433-3298,",1.8
PMC10020246,"0043-5325,1613-7671,",2.1
PMC10748743,"1178-7074,",2.0
PMC9317692,"1010-660X,1648-9144,",2.4
PMC9289307,"2049-0801,",1.6
PMC10218797,"2077-0383,",2.9
PMC10672133,"2077-0383,",2.9
PMC10586831,"0366-6999,2542-5641,",7.3
PMC9621507,"2572-9241,",14.6
PMC10296770,"2296-858X,",3.0
PMC10093140,"2075-4418,",3.3
PMC10473348,"2049-0801,",1.6
PMC10198143,"1449-1907,",3.2
PMC8855345,"0002-7863,1520-5126,",15.7
PMC9109066,"2198-3844,",14.1
PMC9546703,"1368-5031,1742-1241,",2.4
PMC9706587,"1838-7640,",13.3
PMC10436283,"0002-7863,1520-5126,",15.7
PMC10671863,"2077-0383,",2.9
PMC10080572,"2008-7802,2008-8213,",1.5
PMC10615473,"0025-7974,1536-5964,",1.4
PMC10516126,"1178-7074,",2.0
PMC9221980,"2075-4418,",3.3
PMC10729067,"2044-6055,",2.3
PMC8928279,"2044-6055,",2.3
PMC9797572,"2041-1723,",15.7
PMC10660517,"2039-7275,2039-7283,",2.2
PMC10491991,"1525-0016,1525-0024,",12.0
PMC10035988,"0025-7974,1536-5964,",1.4
PMC9289417,"2049-0801,",1.6
PMC9486709,"2049-0801,",1.6
PMC9018865,"2041-1723,",15.7
PMC9932161,"2041-1723,",15.7
PMC8971195,"2296-858X,",3.0
PMC9174158,"2041-1723,",15.7
PMC10047191,"2075-4418,",3.3
PMC10074105,"2198-3844,",14.1
PMC10516174,"0009-7322,1524-4539,",38.7
PMC9534954,"2198-3844,",14.1
PMC10470767,"0025-7974,1536-5964,",1.4
PMC9803453,"0025-7974,1536-5964,",1.4
PMC10230615,"2666-7762,",13.0
PMC8984842,"2050-313X,",0.6
PMC10681589,"0025-7974,1536-5964,",1.4
PMC8862471,"2044-6055,",2.3
PMC9452300,"0028-0836,1476-4687,",48.5
PMC10053238,"2077-0383,",2.9
PMC9353760,"1941-5923,",0.7
PMC10323620,"2198-3844,",14.1
PMC10041958,"2053-8855,",0.4
PMC10112572,"2572-9241,",14.6
PMC10551893,"2213-2317,",11.9
PMC9286482,"1178-7074,",2.0
PMC10088050,"2360-6975,",0.6
PMC9429211,"2572-9241,",14.6
PMC8786801,"2296-858X,",3.0
PMC10151836,"2044-6055,",2.3
PMC9621467,"2398-8835,",2.1
PMC9181797,"2077-0383,",2.9
PMC10797419,"2198-3844,",14.1
PMC9856591,"2574-3805,",9.7
PMC10299724,"2077-0383,",2.9
PMC9689742,"2075-4418,",3.3
PMC10531632,"2077-0383,",2.9
PMC8849404,"2572-9241,",14.6
PMC9352586,"2058-5276,",19.4
PMC9287022,"0014-2972,1365-2362,",3.6
PMC10076138,"0918-2918,1349-7235,",1.1
PMC10579183,"0306-3674,1473-0480,",16.3
PMC10447231,"2662-1347,",28.5
PMC9577639,"2049-0801,",1.6
PMC9815039,"1757-790X,",0.5
PMC10837352,"2198-3844,",14.1
PMC9962672,"2077-0383,",2.9
PMC10785807,"0002-7863,1520-5126,",15.7
PMC10739066,"2574-3805,",9.7
PMC9895915,"2044-6055,",2.3
PMC9429921,"2572-9241,",14.6
PMC9561675,"2589-5370,",10.0
PMC10131803,"2198-3844,",14.1
PMC10907080,"0006-8950,1460-2156,",11.7
PMC9950888,"2044-6055,",2.3
PMC9896307,"2574-3805,",9.7
PMC10473560,"0006-8950,1460-2156,",11.7
PMC9071065,"2095-5138,2053-714X,",17.1
PMC9600709,"2075-4418,",3.3
PMC9753955,"1524-5012,1524-5012,",1.2
PMC9054803,"2041-1723,",15.7
PMC10531516,"2077-0383,",2.9
PMC9035413,"2311-6706,2150-5551,",36.3
PMC9522391,"2095-5138,2053-714X,",17.1
PMC10108352,"1361-8415,1361-8423,",11.8
PMC9174809,"2044-6055,",2.3
PMC10380676,"2077-0383,",2.9
PMC9791458,"2399-6641,",1.6
PMC10462936,"1757-790X,",0.5
PMC9762318,"2198-3844,",14.1
PMC10789620,"1364-6613,1879-307X,",17.2
PMC10618847,"2574-3805,",9.7
PMC9479069,"0002-7863,1520-5126,",15.7
PMC9507370,"2198-3844,",14.1
PMC10220511,"2574-3805,",9.7
PMC10214226,"2198-3844,",14.1
PMC9650009,"2452-199X,",20.3
PMC9121963,"1682-024X,1681-715X,",1.7
PMC10514614,"2044-6055,",2.3
PMC9874019,"2052-8817,",1.3
PMC9002425,"1682-024X,1681-715X,",1.7
PMC9628663,"2044-6055,",2.3
PMC9021258,"2095-5545,2047-7538,",23.4
PMC9731993,"2095-9907,2059-3635,",52.7
PMC9798981,"2198-3844,",14.1
PMC10662815,"0025-7974,1536-5964,",1.4
PMC9453709,"2056-5968,",12.5
PMC10480733,"1682-024X,1681-715X,",1.7
PMC9252486,"1040-4651,1532-298X,",11.6
PMC8791973,"2041-1723,",15.7
PMC10108464,"1021-7770,1423-0127,",12.1
PMC10019104,"0025-7974,1536-5964,",1.4
PMC9867076,"1010-660X,1648-9144,",2.4
PMC9267214,"2077-0383,",2.9
PMC9107924,"2050-0904,",0.6
PMC10351128,"1476-4598,",33.9
PMC9497870,"2075-4418,",3.3
